episode,game_status,total_reward,turns,agent_stars,agent_cards_left,opponents_alive
729,victory,2500.0,52,8,0,2
730,victory,2100.0,31,4,0,7
731,victory,2100.0,87,4,0,1
732,victory,2200.0,24,5,0,7
733,victory,2100.0,17,4,0,6
734,victory,2000.0,31,3,0,6
735,victory,2100.0,9,4,0,9
736,victory,1900.0,85,2,2,0
737,eliminated,-2300.0,8,0,4,10
738,eliminated,-2200.0,26,1,0,9
739,eliminated,-2300.0,10,0,1,10
740,eliminated,-2300.0,8,0,4,10
741,eliminated,-2100.0,56,2,0,5
742,victory,2000.0,27,3,0,6
743,victory,2300.0,12,6,0,9
744,victory,1800.0,322,1,1,0
745,eliminated,-2100.0,100,2,0,2
746,victory,2100.0,109,4,0,1
747,victory,2300.0,42,6,0,4
748,victory,2100.0,37,4,0,6
749,eliminated,-2300.0,6,0,3,10
750,eliminated,-2100.0,21,2,0,8
751,victory,2300.0,22,6,0,7
752,victory,2200.0,17,5,0,9
753,eliminated,-2300.0,15,0,2,9
754,victory,2200.0,21,5,0,8
755,eliminated,-2300.0,21,0,3,8
756,victory,2000.0,25,3,0,6
757,eliminated,-2100.0,24,2,0,8
758,victory,2100.0,33,4,0,6
759,eliminated,-2300.0,10,0,3,10
760,eliminated,-2300.0,3,0,5,10
761,victory,2300.0,19,6,0,6
762,victory,2100.0,20,4,0,9
763,eliminated,-2300.0,9,0,1,9
764,victory,2500.0,20,8,0,8
765,eliminated,-2300.0,5,0,6,10
766,victory,2000.0,36,3,0,6
767,victory,2100.0,89,4,0,1
768,victory,2200.0,67,5,0,3
769,victory,2000.0,8,3,0,10
770,victory,2300.0,36,6,0,8
771,eliminated,-2200.0,88,1,0,1
772,victory,2300.0,67,6,0,2
773,victory,2100.0,13,4,0,9
774,eliminated,-1900.0,500,4,4,1
775,victory,2300.0,23,6,0,6
776,victory,2500.0,23,8,0,8
777,victory,2500.0,23,8,0,7
778,victory,2000.0,228,3,1,0
779,victory,2100.0,82,4,0,3
780,eliminated,-1800.0,500,5,1,1
781,victory,2000.0,24,3,0,8
782,victory,2400.0,52,7,0,3
783,victory,2300.0,26,6,0,6
784,victory,2100.0,28,4,0,5
785,victory,2200.0,38,5,0,4
786,eliminated,-2300.0,23,0,6,8
787,victory,2100.0,11,4,0,9
788,victory,2600.0,130,9,0,2
789,victory,2100.0,61,4,0,1
790,victory,2000.0,16,3,0,7
791,victory,2100.0,18,4,0,9
792,eliminated,-2100.0,40,2,0,7
793,eliminated,-2300.0,7,0,6,10
794,eliminated,-2300.0,7,0,3,10
795,victory,2400.0,32,7,0,6
796,victory,2400.0,67,7,0,4
797,eliminated,-2100.0,25,2,0,9
798,eliminated,-2300.0,6,0,2,10
799,victory,2300.0,11,6,0,9
800,victory,2200.0,76,5,0,2
801,eliminated,-2100.0,69,2,0,2
802,victory,2000.0,13,3,0,9
803,victory,2100.0,90,4,0,2
804,victory,2000.0,33,3,0,4
805,victory,2300.0,130,6,0,1
806,victory,2300.0,25,6,0,7
807,eliminated,-2300.0,48,0,0,3
808,victory,2100.0,23,4,0,8
809,victory,2000.0,13,3,0,7
810,eliminated,-2300.0,33,0,1,5
811,victory,2200.0,103,5,2,0
812,victory,2200.0,41,5,0,5
813,victory,2300.0,38,6,0,5
814,victory,2500.0,18,8,0,9
815,victory,2000.0,33,3,0,6
816,eliminated,-2200.0,39,1,0,4
817,victory,2000.0,29,3,0,4
818,eliminated,-2100.0,38,2,0,5
819,eliminated,-2200.0,206,1,0,1
820,victory,2400.0,174,7,0,0
821,victory,2400.0,21,7,0,8
822,victory,2300.0,27,6,0,9
823,victory,2500.0,18,8,0,7
824,victory,2000.0,87,3,0,2
825,victory,2000.0,38,3,0,4
826,eliminated,-2300.0,11,0,5,10
827,eliminated,-2100.0,44,2,0,5
828,victory,2100.0,158,4,0,0
829,victory,2100.0,30,4,0,8
830,victory,2000.0,12,3,0,8
831,victory,2500.0,12,8,0,10
832,eliminated,-2300.0,50,0,1,4
833,eliminated,-2200.0,44,1,0,5
834,victory,2100.0,39,4,0,6
835,victory,2000.0,47,3,0,6
836,victory,1800.0,376,1,2,0
837,victory,2700.0,20,10,0,8
838,victory,2200.0,41,5,0,6
839,eliminated,-2300.0,23,0,1,8
840,victory,1900.0,351,2,5,0
841,victory,2300.0,30,6,0,6
842,eliminated,-2200.0,28,1,0,6
843,eliminated,-2300.0,13,0,3,10
844,victory,2000.0,15,3,0,8
845,eliminated,-2100.0,13,2,0,10
846,victory,2200.0,192,5,1,0
847,eliminated,-2300.0,29,0,1,7
848,victory,2300.0,44,6,0,4
849,victory,2000.0,169,3,0,2
850,victory,2400.0,26,7,0,8
851,victory,2000.0,35,3,0,4
852,victory,2200.0,69,5,0,3
853,victory,2200.0,114,5,0,2
854,eliminated,-2300.0,13,0,4,8
855,eliminated,-2100.0,30,2,0,8
856,victory,2100.0,36,4,0,5
857,victory,2100.0,27,4,0,9
858,victory,2000.0,22,3,0,9
859,eliminated,-2300.0,8,0,4,9
860,victory,2200.0,169,5,0,2
861,victory,2000.0,18,3,0,8
862,eliminated,-2100.0,320,2,0,1
863,eliminated,-2300.0,9,0,2,10
864,victory,2400.0,17,7,0,8
865,victory,2300.0,22,6,0,8
866,victory,2400.0,19,7,0,9
867,eliminated,-2100.0,17,2,0,9
868,victory,2000.0,25,3,0,9
869,eliminated,-2300.0,3,0,5,10
870,victory,2000.0,25,3,0,8
871,eliminated,-2200.0,42,1,0,6
872,victory,2500.0,33,8,0,8
873,eliminated,-2300.0,14,0,1,9
874,victory,2200.0,26,5,0,7
875,victory,2100.0,11,4,0,9
876,eliminated,-2200.0,51,1,0,4
877,victory,2100.0,29,4,0,7
878,victory,2100.0,71,4,0,3
879,victory,2000.0,36,3,0,4
880,victory,2000.0,45,3,0,5
881,eliminated,-2300.0,19,0,3,10
882,eliminated,-2200.0,10,1,0,9
883,victory,2200.0,77,5,0,3
884,victory,2600.0,13,9,0,9
885,victory,2100.0,34,4,0,5
886,victory,2400.0,64,7,0,4
887,victory,2200.0,109,5,0,2
888,victory,2400.0,47,7,0,4
889,eliminated,-2300.0,9,0,0,10
890,eliminated,-2300.0,123,0,0,1
891,victory,2200.0,254,5,1,0
892,eliminated,-2200.0,78,1,0,1
893,victory,2200.0,30,5,0,4
894,victory,2000.0,50,3,0,4
895,victory,2000.0,12,3,0,9
896,victory,2100.0,88,4,0,4
897,victory,2200.0,236,5,0,1
898,eliminated,-2300.0,12,0,4,10
899,victory,2000.0,31,3,0,7
900,victory,2400.0,43,7,0,5
901,eliminated,-2300.0,12,0,2,9
902,victory,2000.0,43,3,0,5
903,victory,2000.0,76,3,0,3
904,victory,2400.0,29,7,0,8
905,victory,2200.0,44,5,0,4
906,eliminated,-2200.0,40,1,0,5
907,victory,2300.0,204,6,0,1
908,victory,2100.0,14,4,0,10
909,victory,2200.0,54,5,0,4
910,victory,2300.0,55,6,0,3
911,victory,2100.0,27,4,0,5
912,victory,2000.0,13,3,0,9
913,victory,2200.0,11,5,0,10
914,victory,2200.0,28,5,0,7
915,victory,2100.0,25,4,0,7
916,victory,2000.0,41,3,0,6
917,victory,2500.0,16,8,0,8
918,victory,2100.0,27,4,0,7
919,eliminated,-2100.0,26,2,0,7
920,victory,2000.0,32,3,0,6
921,victory,2200.0,10,5,0,9
922,eliminated,-2200.0,59,1,0,3
923,victory,2300.0,9,6,0,8
924,victory,2200.0,30,5,0,7
925,victory,2100.0,78,4,0,3
926,eliminated,-2200.0,10,1,0,10
927,victory,2300.0,17,6,0,10
928,victory,2100.0,55,4,0,2
929,eliminated,-2200.0,14,1,0,8
930,victory,2200.0,63,5,0,3
931,victory,2100.0,11,4,0,9
932,eliminated,-2100.0,42,2,0,4
933,eliminated,-2100.0,125,2,0,3
934,eliminated,-2200.0,10,1,0,7
935,victory,2100.0,49,4,0,4
936,victory,2000.0,14,3,0,9
937,victory,2400.0,17,7,0,9
938,victory,2100.0,51,4,0,4
939,victory,2100.0,68,4,0,2
940,victory,2000.0,236,3,0,1
941,eliminated,-2300.0,4,0,4,10
942,victory,2500.0,28,8,0,6
943,victory,2400.0,30,7,0,7
944,eliminated,-2300.0,12,0,1,10
945,victory,2200.0,68,5,0,4
946,victory,2000.0,24,3,0,7
947,victory,2000.0,39,3,0,5
948,victory,2200.0,18,5,0,8
949,eliminated,-2300.0,10,0,1,10
950,victory,2300.0,16,6,0,7
951,victory,2000.0,13,3,0,9
952,eliminated,-2100.0,27,2,0,7
953,eliminated,-2300.0,7,0,3,10
954,victory,2100.0,227,4,2,0
955,eliminated,-2300.0,376,0,0,0
956,victory,2400.0,44,7,0,3
957,victory,2700.0,304,10,1,0
958,victory,2300.0,15,6,0,8
959,victory,2400.0,17,7,0,7
960,victory,2600.0,65,9,0,5
961,victory,2000.0,30,3,0,5
962,victory,2200.0,24,5,0,6
963,victory,2500.0,18,8,0,8
964,eliminated,-2200.0,224,1,0,0
965,victory,2100.0,60,4,0,5
966,victory,2100.0,13,4,0,8
967,eliminated,-2100.0,13,2,0,9
968,victory,2000.0,19,3,0,8
969,victory,2200.0,44,5,0,3
970,victory,2200.0,9,5,0,10
971,victory,2000.0,52,3,0,4
972,eliminated,-2300.0,18,0,2,5
973,victory,2500.0,21,8,0,9
974,eliminated,-2200.0,39,1,0,8
975,eliminated,-2300.0,21,0,2,7
976,eliminated,-2100.0,25,2,0,7
977,victory,2100.0,273,4,3,0
978,victory,2100.0,455,4,1,0
979,victory,2200.0,45,5,0,4
980,eliminated,-2200.0,38,1,0,6
981,eliminated,-2300.0,2,0,6,10
982,victory,2500.0,13,8,0,8
983,eliminated,-2100.0,33,2,0,9
984,victory,2100.0,273,4,0,1
985,victory,2000.0,22,3,0,6
986,victory,2700.0,357,10,0,1
987,victory,2200.0,15,5,0,8
988,eliminated,-2300.0,55,0,2,5
989,eliminated,-2200.0,15,1,0,9
990,eliminated,-2300.0,7,0,5,10
991,eliminated,-2100.0,31,2,0,8
992,victory,2100.0,130,4,8,0
993,victory,2400.0,30,7,0,7
994,victory,2200.0,45,5,0,5
995,victory,2000.0,18,3,0,8
996,victory,2300.0,143,6,0,1
997,eliminated,-2300.0,13,0,0,8
998,victory,2000.0,18,3,0,8
999,victory,2500.0,11,8,0,9
1000,victory,2200.0,10,5,0,9
1001,victory,2000.0,27,3,0,8
1002,victory,2100.0,38,4,0,5
1003,eliminated,-2300.0,10,0,4,10
1004,victory,2200.0,14,5,0,9
1005,eliminated,-2200.0,24,1,0,8
1006,eliminated,-2100.0,36,2,0,6
1007,eliminated,-2300.0,14,0,2,9
1008,eliminated,-2100.0,244,2,0,0
1009,victory,2400.0,174,7,2,0
1010,victory,2200.0,22,5,0,6
1011,victory,2000.0,91,3,0,3
1012,victory,2400.0,114,7,1,0
1013,eliminated,-2100.0,21,2,0,7
1014,victory,2200.0,19,5,0,8
1015,eliminated,-2300.0,14,0,5,9
1016,eliminated,-2100.0,19,2,0,7
1017,eliminated,-2300.0,15,0,0,8
1018,eliminated,-2300.0,8,0,6,10
1019,victory,2100.0,70,4,0,2
1020,victory,2300.0,111,6,4,0
1021,eliminated,-2300.0,5,0,5,10
1022,victory,2000.0,11,3,0,9
1023,eliminated,-2100.0,16,2,0,7
1024,victory,2000.0,25,3,0,9
1025,victory,2400.0,22,7,0,7
1026,victory,2000.0,34,3,0,6
1027,victory,2400.0,119,7,1,0
1028,eliminated,-2200.0,8,1,0,10
1029,victory,2000.0,335,3,0,1
1030,victory,2100.0,176,4,7,0
1031,eliminated,-2300.0,42,0,0,6
1032,victory,2200.0,12,5,0,10
1033,victory,2000.0,35,3,0,7
1034,eliminated,-2300.0,61,0,1,5
1035,victory,2100.0,449,4,0,1
1036,eliminated,-2100.0,14,2,0,10
1037,victory,2100.0,21,4,0,6
1038,victory,2000.0,42,3,0,6
1039,victory,2000.0,34,3,0,4
1040,victory,2000.0,29,3,0,7
1041,eliminated,-2300.0,3,0,5,10
1042,eliminated,-2100.0,14,2,0,9
1043,victory,2000.0,16,3,0,9
1044,eliminated,-2300.0,19,0,0,7
1045,victory,2400.0,90,7,2,0
1046,victory,2200.0,23,5,0,9
1047,eliminated,-2200.0,25,1,0,8
1048,eliminated,-2100.0,16,2,0,10
1049,victory,2000.0,54,3,0,4
1050,victory,2100.0,22,4,0,7
1051,eliminated,-2100.0,11,2,0,8
1052,victory,2200.0,38,5,0,5
1053,eliminated,-2100.0,145,2,0,1
1054,victory,2200.0,117,5,0,2
1055,victory,2100.0,18,4,0,8
1056,victory,2400.0,27,7,0,7
1057,victory,2500.0,291,8,0,0
1058,victory,2000.0,29,3,0,7
1059,eliminated,-2200.0,72,1,0,3
1060,victory,2100.0,8,4,0,9
1061,victory,2200.0,221,5,5,0
1062,eliminated,-2300.0,10,0,1,9
1063,victory,2100.0,23,4,0,8
1064,eliminated,-2300.0,15,0,6,9
1065,eliminated,-2200.0,10,1,0,8
1066,victory,2600.0,165,9,3,0
1067,eliminated,-2100.0,16,2,0,9
1068,eliminated,-2100.0,9,2,0,10
1069,victory,2200.0,24,5,0,9
1070,victory,2200.0,16,5,0,7
1071,victory,2200.0,27,5,0,7
1072,eliminated,-2100.0,35,2,0,6
1073,victory,2100.0,37,4,0,6
1074,victory,2000.0,168,3,4,0
1075,eliminated,-2300.0,11,0,2,9
1076,victory,2600.0,19,9,0,9
1077,victory,2300.0,14,6,0,9
1078,victory,2300.0,177,6,6,0
1079,victory,2100.0,30,4,0,7
1080,victory,2100.0,27,4,0,9
1081,victory,2200.0,115,5,5,0
1082,eliminated,-2000.0,500,3,3,1
1083,victory,2100.0,13,4,0,9
1084,eliminated,-2200.0,9,1,0,9
1085,victory,2000.0,17,3,0,10
1086,eliminated,-2300.0,26,0,3,5
1087,victory,2100.0,104,4,0,2
1088,eliminated,-2200.0,47,1,0,6
1089,victory,2200.0,26,5,0,8
1090,victory,2000.0,19,3,0,8
1091,victory,2200.0,47,5,0,6
1092,victory,2300.0,68,6,0,4
1093,victory,2200.0,46,5,0,4
1094,victory,2100.0,51,4,0,3
1095,victory,2200.0,40,5,0,4
1096,eliminated,-2100.0,43,2,0,5
1097,victory,2200.0,47,5,0,4
1098,eliminated,-2300.0,4,0,5,10
1099,victory,2100.0,62,4,0,2
1100,eliminated,-2100.0,18,2,0,9
1101,victory,2700.0,51,10,0,5
1102,eliminated,-2100.0,24,2,0,7
1103,eliminated,-2100.0,25,2,0,7
1104,eliminated,-2200.0,66,1,0,3
1105,victory,2100.0,16,4,0,9
1106,eliminated,-2300.0,2,0,6,10
1107,victory,2200.0,30,5,0,5
1108,eliminated,-2200.0,11,1,0,9
1109,victory,2000.0,13,3,0,9
1110,eliminated,-2200.0,21,1,0,10
1111,victory,2000.0,28,3,0,9
1112,victory,2100.0,58,4,0,3
1113,eliminated,-2100.0,71,2,0,4
1114,victory,2000.0,48,3,0,5
1115,eliminated,-2300.0,20,0,2,8
1116,eliminated,-2100.0,56,2,0,2
1117,eliminated,-2200.0,8,1,0,9
1118,victory,2100.0,28,4,0,5
1119,eliminated,-2200.0,38,1,0,4
1120,victory,2200.0,9,5,0,8
1121,eliminated,-2300.0,39,0,0,3
1122,eliminated,-2300.0,18,0,3,9
1123,victory,2400.0,25,7,0,8
1124,victory,2000.0,37,3,0,5
1125,victory,2200.0,15,5,0,9
1126,victory,2000.0,24,3,0,5
1127,victory,2100.0,38,4,0,5
1128,victory,2100.0,19,4,0,9
1129,victory,2100.0,14,4,0,10
1130,victory,2100.0,42,4,0,3
1131,eliminated,-2300.0,14,0,6,10
1132,victory,2400.0,23,7,0,9
1133,victory,2300.0,31,6,0,7
1134,eliminated,-2100.0,10,2,0,10
1135,victory,2200.0,14,5,0,8
1136,eliminated,-2300.0,4,0,4,9
1137,eliminated,-2200.0,112,1,0,2
1138,eliminated,-2300.0,43,0,4,7
1139,victory,2200.0,25,5,0,8
1140,victory,2600.0,49,9,0,4
1141,victory,2100.0,246,4,0,1
1142,eliminated,-2300.0,4,0,5,10
1143,victory,2000.0,20,3,0,5
1144,victory,2400.0,83,7,0,2
1145,victory,2100.0,21,4,0,9
1146,eliminated,-2300.0,4,0,6,10
1147,eliminated,-2300.0,16,0,2,9
1148,victory,2700.0,46,10,0,5
1149,victory,2100.0,26,4,0,7
1150,eliminated,-2300.0,2,0,6,10
1151,eliminated,-2100.0,44,2,0,4
1152,eliminated,-2100.0,33,2,0,6
1153,victory,2100.0,205,4,0,0
1154,eliminated,-2300.0,2,0,6,10
1155,victory,2100.0,59,4,0,3
1156,eliminated,-2300.0,23,0,4,9
1157,victory,2500.0,25,8,0,7
1158,victory,2300.0,35,6,0,4
1159,victory,2500.0,99,8,4,0
1160,eliminated,-2300.0,5,0,6,10
1161,victory,2400.0,44,7,0,6
1162,eliminated,-2100.0,18,2,0,9
1163,victory,2600.0,22,9,0,5
1164,victory,2600.0,93,9,0,0
1165,eliminated,-2100.0,17,2,0,9
1166,victory,2300.0,41,6,0,4
1167,victory,2300.0,29,6,0,6
1168,victory,2000.0,63,3,0,4
1169,victory,2300.0,83,6,0,3
1170,eliminated,-2200.0,50,1,0,3
1171,eliminated,-2300.0,10,0,5,10
1172,eliminated,-2300.0,23,0,3,7
1173,eliminated,-2300.0,3,0,6,10
1174,eliminated,-2300.0,35,0,5,3
1175,victory,2300.0,10,6,0,9
1176,victory,2500.0,51,8,0,3
1177,eliminated,-2100.0,36,2,0,6
1178,victory,2100.0,18,4,0,8
1179,victory,2400.0,23,7,0,7
1180,eliminated,-2300.0,12,0,5,9
1181,victory,2200.0,22,5,0,10
1182,eliminated,-2200.0,35,1,0,7
1183,eliminated,-2300.0,4,0,5,10
1184,victory,2200.0,13,5,0,9
1185,victory,2400.0,70,7,0,4
1186,eliminated,-2200.0,62,1,0,4
1187,eliminated,-2200.0,14,1,0,8
1188,eliminated,-2300.0,9,0,5,9
1189,victory,2100.0,11,4,0,9
1190,eliminated,-2300.0,208,0,2,1
1191,victory,2000.0,15,3,0,9
1192,victory,2100.0,36,4,0,8
1193,eliminated,-2200.0,20,1,0,7
1194,victory,2100.0,35,4,0,5
1195,victory,2200.0,42,5,0,4
1196,eliminated,-2300.0,28,0,1,8
1197,victory,2200.0,24,5,0,6
1198,eliminated,-2300.0,12,0,6,10
1199,victory,2300.0,34,6,0,6
1200,victory,2100.0,33,4,0,5
1201,eliminated,-2300.0,7,0,2,10
1202,eliminated,-2300.0,31,0,3,8
1203,victory,2000.0,8,3,0,9
1204,victory,2000.0,167,3,2,0
1205,victory,2000.0,30,3,0,7
1206,victory,2200.0,18,5,0,7
1207,victory,2500.0,57,8,0,2
1208,victory,2100.0,21,4,0,8
1209,eliminated,-2100.0,24,2,0,9
1210,victory,1800.0,235,1,1,0
1211,eliminated,-2300.0,8,0,4,10
1212,eliminated,-2100.0,12,2,0,9
1213,victory,2200.0,9,5,0,9
1214,victory,2400.0,55,7,0,4
1215,victory,2100.0,34,4,0,6
1216,eliminated,-2200.0,29,1,0,7
1217,eliminated,-2300.0,7,0,5,10
1218,eliminated,-2300.0,21,0,2,9
1219,victory,2300.0,112,6,0,3
1220,victory,2000.0,10,3,0,9
1221,eliminated,-2300.0,19,0,1,7
1222,eliminated,-2300.0,9,0,1,10
1223,eliminated,-2300.0,48,0,0,5
1224,victory,2000.0,12,3,0,8
1225,eliminated,-2300.0,30,0,1,7
1226,eliminated,-2300.0,68,0,5,4
1227,victory,2000.0,43,3,0,3
1228,eliminated,-2100.0,30,2,0,5
1229,eliminated,-2100.0,28,2,0,7
1230,eliminated,-2300.0,8,0,1,10
1231,victory,2100.0,18,4,0,7
1232,victory,2100.0,139,4,0,0
1233,eliminated,-2300.0,7,0,1,10
1234,victory,2200.0,44,5,0,5
1235,victory,2000.0,17,3,0,9
1236,victory,2000.0,38,3,0,4
1237,victory,2100.0,27,4,0,6
1238,victory,2200.0,25,5,0,8
1239,eliminated,-2300.0,5,0,5,10
1240,victory,2300.0,15,6,0,9
1241,eliminated,-2100.0,80,2,0,3
1242,victory,2300.0,124,6,1,0
1243,victory,2300.0,17,6,0,7
1244,victory,2100.0,45,4,0,7
1245,eliminated,-2200.0,27,1,0,9
1246,eliminated,-2300.0,447,0,0,1
1247,eliminated,-2100.0,57,2,0,6
1248,victory,2000.0,16,3,0,9
1249,victory,2300.0,16,6,0,8
1250,eliminated,-2300.0,9,0,1,10
1251,victory,2300.0,10,6,0,10
1252,victory,2200.0,90,5,1,0
1253,victory,2000.0,45,3,0,5
1254,victory,2000.0,22,3,0,8
1255,victory,2200.0,20,5,0,6
1256,victory,2200.0,23,5,0,7
1257,victory,2400.0,32,7,0,8
1258,victory,2300.0,30,6,0,8
1259,eliminated,-2300.0,10,0,1,9
1260,victory,2000.0,26,3,0,7
1261,victory,2200.0,70,5,0,3
1262,victory,2200.0,30,5,0,6
1263,victory,2500.0,129,8,0,1
1264,eliminated,-2100.0,77,2,0,6
1265,victory,2300.0,23,6,0,8
1266,victory,2100.0,19,4,0,7
1267,eliminated,-2300.0,12,0,1,10
1268,victory,2500.0,28,8,0,6
1269,eliminated,-2100.0,18,2,0,6
1270,victory,2200.0,25,5,0,7
1271,victory,2200.0,11,5,0,10
1272,victory,2000.0,16,3,0,5
1273,eliminated,-2300.0,2,0,6,10
1274,eliminated,-2300.0,4,0,4,10
1275,victory,2000.0,11,3,0,9
1276,victory,2100.0,44,4,0,4
1277,victory,2000.0,15,3,0,7
1278,eliminated,-2300.0,27,0,3,8
1279,victory,2000.0,14,3,0,8
1280,eliminated,-2300.0,18,0,1,9
1281,victory,2300.0,47,6,0,3
1282,victory,2300.0,43,6,0,3
1283,eliminated,-2300.0,14,0,5,9
1284,victory,2000.0,70,3,0,3
1285,victory,2000.0,44,3,0,3
1286,eliminated,-2300.0,22,0,6,9
1287,eliminated,-2100.0,23,2,0,7
1288,victory,2600.0,44,9,0,4
1289,eliminated,-2300.0,10,0,3,8
1290,victory,2200.0,30,5,0,6
1291,victory,2300.0,34,6,0,6
1292,victory,2400.0,206,7,2,0
1293,victory,2000.0,478,3,0,1
1294,victory,2200.0,19,5,0,8
1295,victory,2100.0,19,4,0,8
1296,victory,2200.0,182,5,0,0
1297,victory,2200.0,43,5,0,2
1298,victory,2000.0,15,3,0,9
1299,eliminated,-2100.0,32,2,0,7
1300,victory,2200.0,64,5,0,3
1301,victory,2600.0,21,9,0,6
1302,victory,2000.0,28,3,0,9
1303,eliminated,-2300.0,154,0,0,1
1304,victory,2500.0,31,8,0,6
1305,eliminated,-2300.0,11,0,2,9
1306,victory,2000.0,19,3,0,8
1307,eliminated,-2100.0,22,2,0,6
1308,victory,1800.0,102,1,1,0
1309,eliminated,-2100.0,27,2,0,6
1310,victory,2100.0,17,4,0,9
1311,victory,2100.0,39,4,0,5
1312,eliminated,-2200.0,14,1,0,9
1313,victory,2300.0,32,6,0,6
1314,victory,2000.0,18,3,0,9
1315,eliminated,-2100.0,36,2,0,5
1316,victory,2200.0,11,5,0,9
1317,victory,2600.0,43,9,0,4
1318,victory,2000.0,26,3,0,8
1319,victory,2400.0,21,7,0,7
1320,victory,2000.0,261,3,0,0
1321,victory,2300.0,56,6,0,6
1322,victory,2200.0,15,5,0,10
1323,victory,2000.0,47,3,0,6
1324,eliminated,-2100.0,9,2,0,10
1325,eliminated,-2300.0,144,0,1,1
1326,eliminated,-2300.0,186,0,0,1
1327,victory,2000.0,67,3,2,0
1328,eliminated,-2100.0,67,2,0,2
1329,victory,2100.0,83,4,0,0
1330,victory,2100.0,18,4,0,8
1331,eliminated,-2200.0,46,1,0,6
1332,victory,2200.0,23,5,0,8
1333,victory,2100.0,79,4,0,2
1334,victory,2200.0,11,5,0,10
1335,victory,2100.0,30,4,0,6
1336,eliminated,-2300.0,34,0,2,7
1337,eliminated,-2200.0,8,1,0,10
1338,victory,2300.0,10,6,0,9
1339,eliminated,-2300.0,9,0,4,10
1340,eliminated,-2100.0,51,2,0,4
1341,eliminated,-2300.0,18,0,5,9
1342,eliminated,-2300.0,11,0,6,8
1343,victory,2000.0,134,3,0,0
1344,eliminated,-2300.0,7,0,4,10
1345,victory,2200.0,68,5,0,4
1346,victory,2600.0,105,9,0,1
1347,eliminated,-2300.0,13,0,3,8
1348,eliminated,-2200.0,12,1,0,10
1349,victory,2100.0,254,4,0,1
1350,victory,2300.0,22,6,0,7
1351,eliminated,-2300.0,10,0,1,9
1352,victory,2200.0,29,5,0,7
1353,eliminated,-2300.0,25,0,0,9
1354,eliminated,-2200.0,157,1,0,1
1355,victory,2300.0,33,6,0,3
1356,victory,2500.0,55,8,0,3
1357,victory,2000.0,18,3,0,8
1358,eliminated,-2100.0,47,2,0,5
1359,eliminated,-2300.0,5,0,5,10
1360,victory,2100.0,31,4,0,7
1361,victory,2200.0,20,5,0,7
1362,victory,2500.0,19,8,0,7
1363,eliminated,-2200.0,28,1,0,7
1364,eliminated,-2300.0,4,0,4,10
1365,victory,2100.0,31,4,0,5
1366,eliminated,-2200.0,18,1,0,6
1367,victory,2400.0,13,7,0,8
1368,victory,2000.0,19,3,0,6
1369,eliminated,-2300.0,2,0,6,10
1370,eliminated,-2300.0,26,0,0,6
1371,victory,2100.0,56,4,0,3
1372,eliminated,-2200.0,101,1,0,3
1373,eliminated,-2100.0,74,2,0,4
1374,victory,2200.0,10,5,0,10
1375,victory,2200.0,16,5,0,6
1376,victory,2400.0,74,7,0,4
1377,victory,2500.0,29,8,0,5
1378,victory,2000.0,14,3,0,9
1379,eliminated,-2200.0,26,1,0,7
1380,eliminated,-2300.0,7,0,3,9
1381,victory,2300.0,244,6,0,1
1382,victory,2300.0,44,6,0,3
1383,eliminated,-2300.0,9,0,6,9
1384,victory,2100.0,9,4,0,9
1385,victory,2300.0,23,6,0,8
1386,eliminated,-2200.0,42,1,0,5
1387,eliminated,-2300.0,30,0,0,6
1388,victory,2500.0,14,8,0,8
1389,victory,2300.0,20,6,0,9
1390,victory,2200.0,173,5,2,0
1391,victory,2300.0,17,6,0,7
1392,eliminated,-2100.0,43,2,0,4
1393,eliminated,-2100.0,108,2,0,2
1394,victory,2300.0,55,6,0,3
1395,victory,2300.0,11,6,0,9
1396,victory,2400.0,59,7,0,4
1397,eliminated,-2300.0,15,0,0,10
1398,eliminated,-2100.0,11,2,0,10
1399,victory,1900.0,190,2,1,0
1400,victory,2400.0,83,7,0,2
1401,eliminated,-2200.0,32,1,0,6
1402,eliminated,-2300.0,7,0,5,10
1403,eliminated,-2300.0,27,0,1,8
1404,eliminated,-2200.0,28,1,0,6
1405,victory,2000.0,35,3,0,5
1406,victory,2100.0,319,4,0,0
1407,eliminated,-2300.0,22,0,2,9
1408,victory,2100.0,61,4,0,5
1409,eliminated,-2100.0,40,2,0,6
1410,eliminated,-2100.0,71,2,0,4
1411,eliminated,-2200.0,46,1,0,6
1412,victory,2100.0,16,4,0,8
1413,eliminated,-2100.0,13,2,0,8
1414,victory,2400.0,40,7,0,3
1415,eliminated,-2300.0,52,0,2,5
1416,victory,2000.0,27,3,0,7
1417,victory,2400.0,25,7,0,7
1418,eliminated,-2300.0,24,0,6,7
1419,victory,2200.0,32,5,0,6
1420,victory,2000.0,21,3,0,9
1421,victory,2000.0,38,3,0,5
1422,victory,2200.0,119,5,0,2
1423,eliminated,-2100.0,9,2,0,10
1424,victory,2200.0,13,5,0,10
1425,victory,2200.0,52,5,0,4
1426,victory,2000.0,31,3,0,7
1427,eliminated,-2100.0,28,2,0,5
1428,eliminated,-2300.0,42,0,1,3
1429,victory,2200.0,50,5,0,3
1430,eliminated,-2300.0,8,0,5,10
1431,victory,2400.0,34,7,0,6
1432,eliminated,-2300.0,41,0,0,5
1433,victory,2100.0,13,4,0,9
1434,eliminated,-2200.0,21,1,0,8
1435,victory,2400.0,14,7,0,9
1436,victory,2200.0,45,5,0,5
